Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
OXALP,OXCOP2,Oxalis corniculata L. var. pilosa (Nutt.) B.L. Turner,,
OXALP,OXPI2,Oxalis pilosa Nutt.,,
OXALP,OXWRP,Oxalis wrightii A. Gray var. pilosa (Nutt.) Wiegand,,
OXALP,XAPI,Xanthoxalis pilosa (Nutt.) Small,,
OXAND,,Oxandra A. Rich.,oxandra,Annonaceae
OXAR,,Oxydendrum arboreum (L.) DC.,sourwood,Ericaceae
OXAR2,,Oxytropis arctica R. Br.,arctic locoweed,Fabaceae
OXAR5,,Oxalis articulata Savigny [excluded],,Oxalidaceae
OXAR6,,Oxytropis arctobia Bunge,locoweed,Fabaceae
OXARA,,Oxytropis arctica R. Br. var. arctica,arctic locoweed,Fabaceae
OXARA,OXCO12,Oxytropis coronaminis Fernald,,
OXARB,,Oxytropis arctica R. Br. var. barnebyana S.L. Welsh,Barneby's locoweed,Fabaceae
OXARB,OXCAS2,Oxytropis campestris (L.) DC. ssp. sordida (Willd.) C. Hartm.,,
OXARB,OXSO,Oxytropis sordida auct. non (Willd.) Pers. p.p.,,
OXARB,OXSOB,Oxytropis sordida (Willd.) Pers. ssp. barnebyana (S.L. Welsh) Yurtsev,,
OXARK,,Oxytropis arctica R. Br. var. koyukukensis (A.E. Porsild) S.L. Welsh,Koyukuk locoweed,Fabaceae
OXARK,OXKO3,Oxytropis koyukukensis A.E. Porsild,,
OXBA,,Oxalis barrelieri L.,Barrelier's woodsorrel,Oxalidaceae
OXBE2,,Oxytropis besseyi (Rydb.) Blank.,Bessey's locoweed,Fabaceae
OXBE5,,Oxytropis bellii (Britton ex Macoun) Palib.,locoweed,Fabaceae
OXBE5,OXARB3,Oxytropis arctica R. Br. var. bellii (Britton ex Macoun) B. Boivin,,
OXBEA,,Oxytropis besseyi (Rydb.) Blank. var. argophylla (Rydb.) Barneby,Montana locoweed,Fabaceae
OXBEA,ARAR19,Aragallus argophyllus Rydb.,,
OXBEA,OXNAA,Oxytropis nana Nutt. var. argophylla (Rydb.) Isely,,
OXBEB,,Oxytropis besseyi (Rydb.) Blank. var. besseyi,Bessey's locoweed,Fabaceae
OXBEB,ARBE5,Aragallus besseyi Rydb.,,
OXBEB,OXNAB,Oxytropis nana Nutt. var. besseyi (Rydb.) Isely,,
OXBEF,,Oxytropis besseyi (Rydb.) Blank. var. fallax Barneby,Bessey's locoweed,Fabaceae
OXBEF,OXNAF,Oxytropis nana Nutt. var. fallax (Barneby) Isely,,
OXBEO,,Oxytropis besseyi (Rydb.) Blank. var. obnapiformis (Ced. Porter) S.L. Welsh,Bessey's locoweed,Fabaceae
OXBEO,OXNAO,Oxytropis nana Nutt. var. obnapiformis (Ced. Porter) Isely,,
OXBEO,OXOB2,Oxytropis obnapiformis Ced. Porter,,
OXBES,,Oxytropis besseyi (Rydb.) Blank. var. salmonensis Barneby,Salmon River locoweed,Fabaceae
OXBES,OXNAS,Oxytropis nana Nutt. var. salmonensis (Barneby) Isely,,
OXBEV,,Oxytropis besseyi (Rydb.) Blank. var. ventosa (Greene) Barneby,Bessey's locoweed,Fabaceae
OXBEV,ARVE4,Aragallus ventosus Greene,,
OXBEV,OXNAV,Oxytropis nana Nutt. var. ventosa (Greene) Isely,,
OXBO,,Oxytropis borealis DC.,boreal locoweed,Fabaceae
OXBO3,,Oxalis bowiei Lindl.,red-flower woodsorrel,Oxalidaceae
OXBOA,,Oxytropis borealis DC. var. australis S.L. Welsh,boreal locoweed,Fabaceae
OXBOB,,Oxytropis borealis DC. var. borealis,boreal locoweed,Fabaceae
OXBOB,OXGL6,Oxytropis glutinosa Porsilid,,
OXBOB,OXURS,Oxytropis uralensis C.A. Mey. var. subsucculenta Hook.,,
OXBOB,OXVIS,Oxytropis viscida Nutt. var. subsucculenta (Hook.) Barneby,,
OXBOS,,Oxytropis borealis DC. var. sulphurea (A.E. Porsild) S.L. Welsh,boreal locoweed,Fabaceae
OXBOS,OXSH,Oxytropis sheldonensis A.E. Porsild,,
OXBOS,OXVE,Oxytropis verruculosa A.E. Porsild,,
OXBOS,OXVIS2,Oxytropis viscidula Tidestr. ssp. sulphurea A.E. Porsild,,
OXBOV,,Oxytropis borealis DC. var. viscida (Nutt.) S.L. Welsh,viscid locoweed,Fabaceae
OXBOV,ARVI11,Aragallus viscidulus Rydb.,,
OXBOV,ARVID,Aragallus viscidulus Rydb. var. depressus Rydb.,,
OXBOV,OXGA,Oxytropis gaspensis Fernald & Kelsey,,
OXBOV,OXIX,Oxytropis ixodes Butters & Abbe,,
OXBOV,OXLED,Oxytropis leucantha (Pall.) Pers. var. depressus (Rydb.) B. Boivin,,
OXBOV,OXLEG,Oxytropis leucantha (Pall.) Pers. var. gaspensis (Fernald & Kelsey) B. Boivin,,
OXBOV,OXLEI,Oxytropis leucantha (Pall.) Pers. var. ixodes (Butters & Abbe) B. Boivin,,
OXBOV,OXLEM,Oxytropis leucantha (Pall.) Pers. var. magnifica B. Boivin,,
OXBOV,OXLEV,Oxytropis leucantha (Pall.) Pers. var. viscida (Nutt.) B. Boivin,,
OXBOV,OXVI2,Oxytropis viscida Nutt.,,
OXCA2,,Oxypolis canbyi (J.M. Coult. & Rose) Fernald,Canby's cowbane,Apiaceae
OXCA2,OXFIC,Oxypolis filiformis (Walter) Britton var. canbyi J.M. Coult. & Rose,,
OXCA2,TICA6,Tiedemannia canbyi (J.M. Coult. & Rose) Feist & S.R. Downie,,
OXCA3,,Oxytheca caryophylloides Parry,chickweed oxytheca,Polygonaceae
OXCA4,,Oxytropis campestris (L.) DC.,field locoweed,Fabaceae
OXCA5,,Oxalis caerulea (Small) R. Knuth,blue woodsorrel,Oxalidaceae
OXCA5,IOCA,Ionoxalis caerulea Small,,
OXCAC,,Oxytropis campestris (L.) DC. var. chartacea (Fassett) Barneby,field locoweed,Fabaceae
OXCAC,OXCH,Oxytropis chartacea Fassett,,
OXCAC2,,Oxytropis campestris (L.) DC. var. columbiana (H. St. John) Barneby,field locoweed,Fabaceae
OXCAC2,OXCO13,Oxytropis columbiana H. St. John,,
OXCAC3,,Oxytropis campestris (L.) DC. var. cusickii (Greenm.) Barneby,Cusick's locoweed,Fabaceae
OXCAC3,OXAL5,Oxytropis alpicola (Rydb.) M.E. Jones,,
OXCAC3,OXCAR,Oxytropis campestris (L.) DC. var. rydbergii (A. Nelson) R.J. Davis,,
OXCAC3,OXCU3,Oxytropis cusickii Greenm.,,
OXCAC3,OXRY,Oxytropis rydbergii A. Nelson,,
OXCAD,,Oxytropis campestris (L.) DC. var. dispar (A. Nelson) Barneby,field locoweed,Fabaceae
OXCAD,OXDI4,Oxytropis dispar (A. Nelson) K. Schum.,,
OXCAD,OXMOD,Oxytropis monticola A. Gray ssp. dispar (A. Nelson) Elisens & Packer,,
OXCAD2,,Oxytropis campestris (L.) DC. var. davisii S.L. Welsh,Davis locoweed ,Fabaceae
OXCAD2,OXJOD2,Oxytropis jordalii A.E. Porsild ssp. davisii (S.L. Welsh) Elisens & Packer,,
OXCAJ,,Oxytropis campestris (L.) DC. var. johannensis Fernald,Johann's locoweed,Fabaceae
OXCAJ,OXJO3,Oxytropis johannensis (Fernald) A. Heller,,
OXCAJ3,,Oxytropis campestris (L.) DC. var. jordalii (A.E. Porsild) S.L. Welsh,Jordal's locoweed,Fabaceae
OXCAJ3,OXCAJ2,Oxytropis campestris (L.) DC. ssp. jordalii (A.E. Porsild) Hultén,,
OXCAJ3,OXJO2,Oxytropis jordalii A.E. Porsild,,
OXCAM2,,Oxytropis campestris (L.) DC. var. minor (Hook.) S.L. Welsh,field locoweed,Fabaceae
OXCAM2,OXCAT,Oxytropis campestris (L.) DC. var. terrae-novae (Fernald) Barneby,,
OXCAM2,OXTE4,Oxytropis terrae-novae Fernald,,
OXCAR3,,Oxytropis campestris (L.) DC. var. roaldii (Ostenf.) S.L. Welsh,Roald's locoweed,Fabaceae
OXCAR3,OXCAR2,Oxytropis campestris (L.) DC. ssp. roaldii (Ostenf.) Cody,,
OXCAR3,OXRO3,Oxytropis roaldii Ostenf.,,
OXCAS3,,Oxytropis campestris (L.) DC. var. spicata Hook.,field locoweed,Fabaceae
OXCAS3,OXMA4,Oxytropis macounii (Greene) Rydb.,,
OXCAS3,OXSES3,Oxytropis sericea Nutt. ssp. spicata (Hook.) Cody,,
OXCAS3,OXSES8,Oxytropis sericea Nutt. var. spicata (Hook.) Barneby,,
OXCAS3,OXSP2,Oxytropis spicata (Hook.) Standl.,,
OXCAV,,Oxytropis campestris (L.) DC. var. varians (Rydb.) Barneby,field locoweed,Fabaceae
OXCAV,OXCAV2,Oxytropis campestris (L.) DC. ssp. varians (Rydb.) Cody,,
OXCAV,OXHY,Oxytropis hyperborea A.E. Porsild,,
OXCAV,OXTA,Oxytropis tananensis Yurtzev,,
OXCAV,OXVA,Oxytropis varians (Rydb.) K. Schum.,,
OXCAW,,Oxytropis campestris (L.) DC. var. wanapum E. Joyal,field locoweed,Fabaceae
OXCO,,Oxalis corniculata L.,creeping woodsorrel,Oxalidaceae
OXCO,ACCO7,Acetosella corniculata (L.) Kuntze,,
OXCO,OXCOA,Oxalis corniculata L. var. atropurpurea Planch.,,
OXCO,OXCOC,Oxalis corniculata L. var. corniculata,,
OXCO,OXCOL,Oxalis corniculata L. var. lupulina (R. Knuth) Zucc.,,
OXCO,OXCOL2,Oxalis corniculata L. var. langloisii (Small) Wiegand,,
OXCO,OXCOM,Oxalis corniculata L. var. macrophylla Arsene ex R. Knuth,,
OXCO,OXCOM3,Oxalis corniculata L. var. minor Laing,,
OXCO,OXCOR,Oxalis corniculata L. var. reptans Laing,,
OXCO,OXCOV,Oxalis corniculata L. var. villosa (M. Bieb.) Hohen.,,
OXCO,OXCOV2,Oxalis corniculata L. var. viscidula Wiegand,,
OXCO,OXLA9,Oxalis langloisii (Small) Fedde,,
OXCO,OXPU4,Oxalis pusilla Salisb.,,
OXCO,OXRE,Oxalis repens Thunb.,,
OXCO,OXVI5,Oxalis villosa M. Bieb.,,
OXCO,XACO2,Xanthoxalis corniculata (L.) Small,,
OXCO,XACOA,Xanthoxalis corniculata (L.) Small var. atropurpurea (Planch.) Moldenke,,
OXCO,XALA,Xanthoxalis langloisii Small,,
OXCO,XARE,Xanthoxalis repens (Thunb.) Moldenke,,
OXCO14,,Oxypetalum coeruleum (D. Don) Decne.,,Asclepiadaceae
OXCO4,,Oxypetalum cordifolium (Vent.) Schltr.,whiteheart,Asclepiadaceae
OXCU2,,Oxycaryum cubense (Poepp. & Kunth) Lye,Cuban bulrush,Cyperaceae
OXCU2,SCCU,Scirpus cubensis Poepp. & Kunth,,
OXCZ,,Oxytropis czukotica Jurtzev,Chukotka locoweed,Fabaceae
OXDE,,Oxytheca dendroidea Nutt.,narrowleaf oxytheca,Polygonaceae
OXDE,ERDE13,Eriogonum dendroideum (Nutt.) S. Stokes,,
OXDE,ERDEF,Eriogonum dendroideum (Nutt.) S. Stokes var. foliosum (Nutt.) M.E. Jones,,
OXDE,ERDEH,Eriogonum dendroideum (Nutt.) S. Stokes var. hillmanii S. Stokes,,
OXDE,OXDED2,Oxytheca dendroidea Nutt. ssp. dendroidea,,
OXDE,OXFO2,Oxytheca foliosa Nutt.,,
OXDE2,,Oxytropis deflexa (Pall.) DC.,nodding locoweed,Fabaceae
OXDE3,,Oxalis debilis Kunth,pink woodsorrel,Oxalidaceae
OXDE4,,Oxalis decaphylla Kunth,tenleaf woodsorrel,Oxalidaceae
OXDE4,OXGR4,Oxalis grayi (Rose) R. Knuth,,
OXDEC,,Oxalis debilis Kunth var. corymbosa (DC.) Lourteig,pink woodsorrel,Oxalidaceae
OXDEC,OXCO9,Oxalis corymbosa DC.,,
OXDEF,,Oxytropis deflexa (Pall.) DC. var. foliolosa (Hook.) Barneby,nodding locoweed,Fabaceae
OXDEF,OXDE6,Oxytropis deflexa auct. non (Pall.) DC. p.p.,,
OXDEF,OXDEC2,Oxytropis deflexa (Pall.) DC. var. capitata B. Boivin,,
OXDEF,OXDEF2,Oxytropis deflexa (Pall.) DC. ssp. foliolosa (Hook.) Cody,,
OXDEF,OXFO3,Oxytropis foliolosa Hook.,,
OXDEP2,,Oxytropis deflexa (Pall.) DC. var. pulcherrima S.L. Welsh & A. Huber,nodding locoweed,Fabaceae
OXDES,,Oxytropis deflexa (Pall.) DC. var. sericea Torr. & A. Gray,blue nodding locoweed,Fabaceae
OXDES,OXDEP,Oxytropis deflexa (Pall.) DC. var. parviflora B. Boivin,,
OXDES,OXDES2,Oxytropis deflexa (Pall.) DC. ssp. sericea (Torr. & A. Gray) Cody,,
OXDI,,Oxalis dichondrifolia A. Gray,peonyleaf woodsorrel,Oxalidaceae
OXDI2,,Oxalis dillenii Jacq.,slender yellow woodsorrel,Oxalidaceae
OXDI2,OXBR,Oxalis brittoniae Small,,
OXDI2,OXCOD,Oxalis corniculata L. var. dillenii (Jacq.) Trel.,,
OXDI2,OXDIF,Oxalis dillenii Jacq. ssp. filipes (Small) Eiten,,
OXDI2,OXDIR3,Oxalis dillenii Jacq. var. radicans Shinners,,
OXDI2,OXFI2,Oxalis filipes Small,,
OXDI2,OXFL,Oxalis florida Salisb.,,
OXDI2,OXFLF,Oxalis florida Salisb. var. filipes (Small) H.E. Ahles,,
OXDI2,OXFLP,Oxalis florida Salisb. ssp. prostrata (Haw.) Lourteig,,
OXDI2,OXPR2,Oxalis prostrata Haw.,,
OXDI2,OXRU3,Oxalis rupestris Raf.,,
OXDI2,OXST2,Oxalis stricta auct. non L.,,
OXDI2,XABR2,Xanthoxalis brittoniae (Small) Small,,
OXDI2,XADI,Xanthoxalis dillenii (Jacq.) Holub,,
OXDI2,XAFI,Xanthoxalis filipes (Small) Small,,
OXDI2,XAFL,Xanthoxalis florida (Salisb.) Moldenke,,
OXDI3,,Oxyria digyna (L.) Hill,alpine mountainsorrel,Polygonaceae
OXDI3,RUDI4,Rumex digyna L.,,
OXDR,,Oxalis drummondii A. Gray,Drummond's woodsorrel,Oxalidaceae
OXDR,OXAM2,Oxalis amplifolia auct. non (Trel.) R. Knuth,,
OXEG,,Oxalis eggersii Urb.,Eggers' woodsorrel,Oxalidaceae
OXEL,,Oxylobium ellipticum (Vent.) R. Br.,,Fabaceae
OXEM,,Oxytheca emarginata H.M. Hall,whitemargin oxytheca,Polygonaceae
OXEX2,,Oxalis exilis A. Cunn.,shady woodsorrel,Oxalidaceae
OXFE,,Oxypolis fendleri (A. Gray) A. Heller,Fendler's cowbane,Apiaceae
OXFI,,Oxypolis filiformis (Walter) Britton,water cowbane,Apiaceae
OXFI,TIFI,Tiedemannia filiformis (Walter) Feist & S.R. Downie,,
OXFR,,Oxalis frutescens L.,shrubby woodsorrel,Oxalidaceae
OXFRA,,Oxalis frutescens L. ssp. angustifolia (Kunth) Lourteig,shrubby woodsorrel,Oxalidaceae
OXFRA,OXAN2,Oxalis angustifolia Kunth,,
OXFRA,OXBE3,Oxalis berlandieri Torr.,,
OXGR,,Oxalis grandis Small,great yellow woodsorrel,Oxalidaceae
OXGR,OXRE3,"Oxalis recurva Trel., non Elliott",,
OXGR,XAGR,Xanthoxalis grandis (Small) Small,,
OXGR5,,Oxypolis greenmanii Mathias & Constance,giant cowbane,Apiaceae
OXGR5,OXFIG,Oxypolis filiformis (Walter) Britton ssp. greenmanii (Mathias & Constance) W.S. Judd,,
OXHA2,,Oxytropis halleri Bunge ex W.D.J. Koch,,Fabaceae
OXHI,,Oxalis hirta L.,tropical woodsorrel,Oxalidaceae
OXHU,,Oxytropis huddelsonii A.E. Porsild,Huddelson's locoweed,Fabaceae
OXIL,,Oxalis illinoensis Schwegm.,Illinois woodsorrel,Oxalidaceae
OXIN,,Oxalis incarnata L.,crimson woodsorrel,Oxalidaceae
OXIN2,,Oxalis intermedia A. Rich.,West Indian woodsorrel,Oxalidaceae
OXIN2,IOIN,Ionoxalis intermedia (A. Rich.) Small,,
OXIN8,,Oxymitra incrassata (Brot.) Sergio & Sim-Sim,,Oxymitraceae
OXKO,,Oxytropis kobukensis S.L. Welsh,Kobuk locoweed,Fabaceae
OXKO2,,Oxytropis kokrinensis A.E. Porsild,Kokrines locoweed,Fabaceae
OXLA2,,Oxytropis lagopus Nutt.,haresfoot locoweed,Fabaceae
OXLA3,,Oxytropis lambertii Pursh,purple locoweed,Fabaceae
OXLA4,,Oxandra lanceolata (Sw.) Baill.,blacklancewood,Annonaceae
OXLA5,,Oxandra laurifolia (Sw.) A. Rich.,haya,Annonaceae
OXLA6,,Oxalis latifolia Kunth,broadleaf woodsorrel,Oxalidaceae
OXLA6,IOMA,Ionoxalis martiana (Zucc.) Small,,
OXLA6,OXMA5,Oxalis martiana Zucc.,,
OXLAA,,Oxytropis lagopus Nutt. var. atropurpurea (Rydb.) Barneby,haresfoot locoweed,Fabaceae
OXLAA,ARAT4,Aragallus atropurpureus Rydb.,,
OXLAA2,,Oxytropis lambertii Pursh var. articulata (Greene) Barneby,purple locoweed,Fabaceae
OXLAA2,ARAR18,Aragallus articulatus Greene,,
OXLAB,,Oxytropis lambertii Pursh var. bigelovii A. Gray,purple locoweed,Fabaceae
OXLAB,OXLAB2,Oxytropis lambertii Pursh ssp. bigelovii (A. Gray) W.A. Weber,,
OXLAB,OXPA5,Oxytropis patens (Rydb.) A. Nelson,,
OXLAC,,Oxytropis lagopus Nutt. var. conjugans Barneby,haresfoot locoweed,Fabaceae
OXLAL,,Oxytropis lagopus Nutt. var. lagopus,haresfoot locoweed,Fabaceae
OXLAL,SPLA7,Spiesia lagopus (Nutt.) Kuntze,,
OXLAL2,,Oxytropis lambertii Pursh var. lambertii,purple locoweed,Fabaceae
OXLAL2,OXIN4,Oxytropis involuta (A. Nelson) K. Schum.,,
OXLU,,Oxystylis lutea Torr. & Frém.,spiny caper,Capparaceae
OXMA2,,Oxytropis maydelliana Trautv.,Maydell's oxytrope,Fabaceae
OXMA2,OXCAG2,Oxytropis campestris (L.) DC. var. glabrata Hook.,,
OXMA2,OXCAM,Oxytropis campestris (L.) DC. ssp. melanocephala Hook.,,
OXMA2,OXGL5,Oxytropis glabrata (Hook.) A. Nelson,,
OXMA2,OXMAM,Oxytropis maydelliana Trautv. ssp. melanocephala (Hook.) A.E. Porsild,,
OXMA7,,Oxalis macrocarpa (Small) R. Knuth,sorrel,Oxalidaceae
OXME2,,Oxytropis mertensiana Turcz.,Mertens' oxytrope,Fabaceae
OXMO,,Oxalis montana Raf.,mountain woodsorrel,Oxalidaceae
OXMO,OXAC3,Oxalis acetosella auct. non L.,,
OXMO,OXACM,Oxalis acetosella L. ssp. montana (Raf.) Hultén ex D. Löve,,
OXMO,OXACR,Oxalis acetosella L. var. rhodantha (Fernald) R. Knuth,,
OXMO2,,Oxytropis monticola A. Gray,yellowflower locoweed,Fabaceae
OXMO2,OXCAC4,Oxytropis campestris (L.) DC. var. cervinus (Greene) B. Boivin,,
OXMO2,OXCAG,Oxytropis campestris (L.) DC. var. gracilis (A. Nelson) Barneby,,
OXMO2,OXCAG4,Oxytropis campestris (L.) DC. ssp. gracilis (A. Nelson) Hultén,,
OXMO2,OXGR3,Oxytropis gracilis (A. Nelson) K. Schum.,,
OXMO2,OXLU3,Oxytropis luteola (Greene) Piper & Beattie,,
OXMO2,OXVI3,Oxytropis villosa (Rydb.) K. Schum.,,
OXMU,,Oxytropis multiceps Nutt.,Nuttall's oxytrope,Fabaceae
OXNA,,Oxytropis nana Nutt.,Wyoming locoweed,Fabaceae
OXNA,OXNAN2,Oxytropis nana Nutt. var. nana,,
OXNE,,Oxalis nelsonii (Small) R. Knuth,sorrel,Oxalidaceae
OXNI,,Oxytropis nigrescens (Pall.) Fisch. ex DC.,blackish oxytrope,Fabaceae
OXNIL,,Oxytropis nigrescens (Pall.) Fisch. ex DC. var. lonchopoda Barneby,blackish locoweed,Fabaceae
OXNIL,OXNIL2,Oxytropis nigrescens (Pall.) Fisch. ex DC. ssp. lonchopoda (Barneby) Cody,,
OXNIN2,,Oxytropis nigrescens (Pall.) Fisch. ex DC. var. nigrescens,blackish oxytrope,Fabaceae
OXNIN2,OXBR2,Oxytropis bryophila (Greene) Jurtsev,,
OXNIN2,OXGL2,Oxytropis glaberrima Hultén,,
OXNIN2,OXGO,Oxytropis gorodkovii Jurtzev,,
OXNIN2,OXNIB,Oxytropis nigrescens (Pall.) Fisch. ex DC. ssp. bryophila (Greene) Hultén,,
OXNIN2,OXNIP,Oxytropis nigrescens (Pall.) Fisch. ex DC. ssp. pygmaea (Pall.) Hultén,,
OXNIN2,OXPY,Oxytropis pygmaea (Pall.) Fernald,,
OXOC,,Oxypolis occidentalis J.M. Coult. & Rose,western cowbane,Apiaceae
OXOR,,Oxalis oregana Nutt.,redwood-sorrel,Oxalidaceae
OXOR,OXACO,Oxalis acetosella L. ssp. oregana (Nutt.) D. Löve,,
OXOR,OXORS,Oxalis oregana Nutt. var. smallii (R. Knuth) M. Peck,,
OXOR2,,Oxytropis oreophila A. Gray,mountain oxytrope,Fabaceae
OXORJ,,Oxytropis oreophila A. Gray var. juniperina S.L. Welsh,mountain oxytrope,Fabaceae
OXORJ2,,Oxytropis oreophila A. Gray var. jonesii (Barneby) Barneby,Jone's oxytrope,Fabaceae
OXORJ2,OXJO,Oxytropis jonesii Barneby,,
OXORO,,Oxytropis oreophila A. Gray var. oreophila,mountain oxytrope,Fabaceae
OXORO,AROR3,Aragallus oreophilus (A. Gray) A. Nelson,,
OXORO,SPOR3,Spiesia oreophila (A. Gray) Kuntze,,
OXPA,,Oxytheca parishii Parry,Parish's oxytheca,Polygonaceae
OXPA2,,Oxytropis parryi A. Gray,Parry's oxytrope,Fabaceae
OXPA3,,Oxyspora paniculata (D. Don) DC.,bristletips,Melastomataceae
OXPAA,,Oxytheca parishii Parry var. abramsii (McGregor) Munz,Abrams' oxytheca,Polygonaceae
OXPAA,ERAB5,Eriogonum abramsii (McGregor) S. Stokes,,
OXPAA,OXAB,Oxytheca abramsii McGregor,,
OXPAA,OXPAA2,Oxytheca parishii Parry ssp. abramsii (McGregor) Munz,,
OXPAC,,Oxytheca parishii Parry var. cienegensis Ertter,Cienega Seca oxytheca,Polygonaceae
OXPAG,,Oxytheca parishii Parry var. goodmaniana Ertter,Cushenbury oxytheca,Polygonaceae
OXPAP,,Oxytheca parishii Parry var. parishii,Parish's oxytheca,Polygonaceae
OXPE,,Oxalis pes-caprae L.,Bermuda buttercup,Oxalidaceae
OXPE,BOCE,Bolboxalis cernua (Thunb.) Small,,
OXPE,OXCE,Oxalis cernua Thunb.,,
OXPE2,,Oxytheca perfoliata Torr. & A. Gray,roundleaf oxytheca,Polygonaceae
OXPO,,Oxytropis podocarpa A. Gray,stalkpod locoweed,Fabaceae
OXPO,OXPOI,Oxytropis podocarpa A. Gray var. inflata (Hook.) B. Boivin,,
OXPR,,Oxalis priceae Small,tufted yellow woodsorrel,Oxalidaceae
OXPRC,,Oxalis priceae Small ssp. colorea (Small) Eiten,tufted yellow woodsorrel,Oxalidaceae
OXPRC,OXCO11,Oxalis colorea (Small) Fedde,,
OXPRC,OXDIR2,Oxalis dillenii Jacq. var. recurva (Elliott) C.F. Reed,,
OXPRC,OXFLR,Oxalis florida Salisb. var. recurva (Elliott) H.E. Ahles,,
OXPRC,OXRE2,Oxalis recurva Elliott,,
OXPRC,XACO3,Xanthoxalis colorea Small,,
OXPRC,XARE2,Xanthoxalis recurva (Elliott) Small,,
OXPRP,,Oxalis priceae Small ssp. priceae,tufted yellow woodsorrel,Oxalidaceae
OXPRP,OXCA8,Oxalis caespitosa Raf.,,
OXPRP,OXCE2,"Oxalis cespitosa Raf., orth. var.",,
OXPRP,OXHI3,Oxalis hirsuticaulis Small,,
OXPRP,XAHI,Xanthoxalis hirsuticaulis (Small) Small,,
OXPRP,XAPR,Xanthoxalis priceae (Small) Small,,
OXPRT,,Oxalis priceae Small ssp. texana (Small) Eiten,Texas woodsorrel,Oxalidaceae
OXPRT,OXCOL3,Oxalis corniculata L. var. lyonii (Pursh) Zucc.,,
OXPRT,OXLY,Oxalis lyonii Pursh,,
OXPRT,OXREF,Oxalis recurva Elliott var. floridana Wiegand,,
OXPRT,OXRET,Oxalis recurva Elliott var. texana (Small) Wiegand,,
OXPRT,OXTE3,Oxalis texana (Small) Fedde,,
OXPRT,XALY,Xanthoxalis lyonii (Pursh) Holub,,
OXPRT,XATE3,Xanthoxalis texana Small,,
OXPU2,,Oxalis purpurea L.,purple woodsorrel,Oxalidaceae
OXRA,,Oxalis radicosa A. Rich.,dwarf woodsorrel,Oxalidaceae
OXRA,OXCOS,Oxalis corniculata L. var. sericea Kunth,,
OXRA,OXLA8,Oxalis laxa Hook. & Arn.,,
OXRA,OXMI2,Oxalis micrantha Bertero ex Colla,,
OXRA,OXSI,Oxalis simulans Baker,,
OXRE5,,Oxalis regnellii Miq.,sorrel,Oxalidaceae
OXRI,,Oxypolis rigidior (L.) Raf.,stiff cowbane,Apiaceae
OXRI,OXLO,Oxypolis longifolia (Pursh) Small,,
OXRI,OXRIA,Oxypolis rigidior (L.) Raf. var. ambigua (Nutt.) B.L. Rob.,,
OXRI,OXRIL,Oxypolis rigidior (L.) Raf. var. longifolia (Pursh) Britton,,
OXRI,OXTU,Oxypolis turgida Small,,
OXRI80,,Oxytropis riparia Litv.,Oxus locoweed,Fabaceae
OXRO4,,Oxalis rosea Feuillee ex Jacq.,sorrel,Oxalidaceae
OXRU,,Oxalis rubra A. St.-Hil.,windowbox woodsorrel,Oxalidaceae
OXRU,OXARR,Oxalis articulata Savigny ssp. rubra (A. St.-Hil.) Lourteig,,
OXRU2,,Oxalis rugeliana Urb.,coamo,Oxalidaceae
OXRU2,OXDO,Oxalis domingensis Urb.,,
OXSC,,Oxytropis scammaniana Hultén,Scamman's oxytrope,Fabaceae
OXSC2,,Oxychloris scariosa (F. Muell.) Lazarides,,Poaceae
OXSC2,CHSC9,Chloris scariosa F. Muell.,,
OXSE,,Oxytropis sericea Nutt.,white locoweed,Fabaceae
OXSES,,Oxytropis sericea Nutt. var. sericea,white locoweed,Fabaceae
OXSES,OXPI3,Oxytropis pinetorum (A. Heller) K. Schum.,,
OXSES2,,Oxytropis sericea Nutt. var. speciosa (Torr. & A. Gray) S.L. Welsh,white locoweed,Fabaceae
OXSP,,Oxytropis splendens Douglas ex Hook.,showy locoweed,Fabaceae
OXSP,ARSP9,Aragallus splendens (Douglas ex Hook.) Greene,,
OXSP,ASSP15,Astragalus splendens (Douglas ex Hook.) Tidestr.,,
OXSP,OXRI2,Oxytropis richardsonii (Hook.) K. Schum.,,
OXSP,OXSPR,Oxytropis splendens Douglas ex Hook. var. richardsonii Hook.,,
OXSP,OXSPV,Oxytropis splendens Douglas ex Hook. var. vestita Hook.,,
OXSP4,,Oxystegus spiralis (Grout) H.A. Crum & L.E. Anderson,spiral oxystegus moss,Pottiaceae
OXSP4,OXTES,Oxystegus tenuirostris (Hook. & Taylor) A.J.E. Sm. var. stenocarpus (Thér.) R.H. Zander,,
OXSP4,TRSP9,Trichostomum spirale Grout,,
OXSP5,,Oxalis spiralis G. Don,spiral sorrel,Oxalidaceae
OXSPV2,,Oxalis spiralis G. Don ssp. vulcanicola (G. Don) Lourteig,volcanic sorrel,Oxalidaceae
OXST,,Oxalis stricta L.,common yellow oxalis,Oxalidaceae
OXST,CECO3,Ceratoxalis coloradensis (Rydb.) Lunell,,
OXST,CECY3,Ceratoxalis cymosa (Small) Lunell,,
OXST,OXBU,Oxalis bushii (Small) Small,,
OXST,OXCO8,Oxalis coloradensis Rydb.,,
OXST,OXCY,Oxalis cymosa Small,,
OXST,OXEU2,Oxalis europaea Jord.,,
OXST,OXEUB2,Oxalis europaea Jord. var. bushii (Small) Wiegand,,
