Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
BICU3,LECU6,Lecidea cuprea Sommerf.,,
BICY,,Bidens cynapiifolia Kunth,West Indian beggarticks,Asteraceae
BICY,BIBIC,Bidens bipinnata L. var. cynapiifolia (Kunth) G. Maza,,
BICY,BICYP,Bidens cynapiifolia Kunth var. portoricensis (Spreng.) O.E. Schulz,,
BICY,BICYT,Bidens cynapiifolia Kunth var. tenuis O.E. Schulz,,
BICY2,,Biatorella cyphalea (Tuck.) Zahlbr.,biatorella lichen,Biatorellaceae
BIDEN,,Bidens L.,beggarticks,Asteraceae
BIDI,,Bidens discoidea (Torr. & A. Gray) Britton,small beggarticks,Asteraceae
BIEA,,Bidens eatonii Fernald,Eaton's beggarticks,Asteraceae
BIEA,BIEAF,Bidens eatonii Fernald var. fallax Fernald,,
BIEA,BIEAI,Bidens eatonii Fernald var. illicita S.F. Blake,,
BIEA,BIEAI2,Bidens eatonii Fernald var. interstes Fassett,,
BIEA,BIEAK,Bidens eatonii Fernald var. kennebecensis Fernald,,
BIEA,BIEAM,Bidens eatonii Fernald var. major Fassett,,
BIEA,BIEAM2,Bidens eatonii Fernald var. mutabilis Fassett,,
BIEA,BIEAS,Bidens eatonii Fernald var. simulans Fassett,,
BIEF,,Biatora efflorescens (Hedl.) Rasanen,,Bacidiaceae
BIEF,LEEF3,Lecidea efflorescens (Hedl.) Erichsen,,
BIEF,LEEP3,Lecidea epizanthoidiza Nyl.,,
BIFE2,,Bidens ferulifolia (Jacq.) DC.,Apache beggarticks,Asteraceae
BIFE2,COFE3,Coreopsis ferulifolia Jacq.,,
BIFL,,Biatorella floridensis H. Magn.,Florida biatorella lichen,Biatorellaceae
BIFL2,,Biatora flavopunctata (Tønsberg) Hinteregger & Printzen,,Bacidiaceae
BIFL2,LEFL21,Lecanora flavopuncta Tønsberg,,
BIFO,,Bidens forbesii Sherff,coastal bluff beggarticks,Asteraceae
BIFOF,,Bidens forbesii Sherff ssp. forbesii,coastal bluff beggarticks,Asteraceae
BIFOF,BIASS2,Bidens asymmetrica (Levl.) Sherff var. subocculata O. Deg. & Sherff,,
BIFOF,BINA,Bidens napaliensis Sherff,,
BIFOK,,Bidens forbesii Sherff ssp. kahiliensis Ganders & Nagata,Kahili beggarticks,Asteraceae
BIFOR,,Bifora Hoffm.,bishop,Apiaceae
BIFR,,Bidens frondosa L.,devil's beggartick,Asteraceae
BIFR,BIFRA,Bidens frondosa L. var. anomala Porter ex Fernald,,
BIFR,BIFRC,Bidens frondosa L. var. caudata Sherff,,
BIFR,BIFRP,Bidens frondosa L. var. pallida Wiegand,,
BIFR,BIFRS,Bidens frondosa L. var. stenodonta Fernald & H. St. John,,
BIGA,,Bidens gardneri Baker,ridge beggartick,Asteraceae
BIGEL,,Bigelowia DC.,rayless goldenrod,Asteraceae
BIGNO,,Bignonia L.,bignonia,Bignoniaceae
BIHA,,Bidens hawaiensis A. Gray,Hawai'i beggarticks,Asteraceae
BIHA,BISK,Bidens skottsbergii Sherff,,
BIHA,BISKC,Bidens skottsbergii Sherff var. conglutinata (O. Deg. & Sherff) Sherff,,
BIHA,BISKP,Bidens skottsbergii Sherff var. pololuensis O. Deg. & Sherff,,
BIHE,,Bidens heterosperma A. Gray,Rocky Mountain beggarticks,Asteraceae
BIHE2,,Bidens heterodoxa (Fernald) Fernald & H. St. John,Connecticut beggarticks,Asteraceae
BIHE2,BIHEA,Bidens heterodoxa (Fernald) Fernald & H. St. John var. agnostica Fernald,,
BIHE2,BIHEA2,Bidens heterodoxa (Fernald) Fernald & H. St. John var. atheistica Fernald,,
BIHE2,BIHEM,Bidens heterodoxa (Fernald) Fernald & H. St. John var. monardifolia Fernald,,
BIHE2,BIHEO,Bidens heterodoxa (Fernald) Fernald & H. St. John var. orthodoxa Fernald & H. St. John,,
BIHE2,BIIN,Bidens infirma Fernald,,
BIHE2,BITRH,Bidens tripartita L. var. heterodoxa Fernald,,
BIHE4,,Billieturnera helleri (Rose ex A. Heller) Fryxell,coppery false fanpetals,Malvaceae
BIHE4,SICU4,"Sida cuneifolia A. Gray, non Roxb.",,
BIHE4,SIGR2,Sida grayana I. Clem.,,
BIHE4,SIHE12,Sida helleri Rose ex A. Heller,,
BIHE5,,Biatora helvola (Körb.) Hellbom,biatora lichen,Bacidiaceae
BIHE5,LEHE7,Lecidea helvola (Körb.) Th. Fr.,,
BIHE6,,Biatorella hemisphaerica Anzi,biatorella lichen,Biatorellaceae
BIHE6,BIFO2,Biatorella fossarum (Dufour) Th. Fr.,,
BIHI,,Bidens hillebrandiana (Drake) O. Deg.,seacliff beggarticks,Asteraceae
BIHIH,,Bidens hillebrandiana (Drake) O. Deg. ssp. hillebrandiana,seacliff beggarticks,Asteraceae
BIHIP,,Bidens hillebrandiana (Drake) O. Deg. ssp. polycephala Nagata & Ganders,seacliff beggarticks,Asteraceae
BIHY,,Bidens hyperborea Greene,estuary beggarticks,Asteraceae
BIHYH,,Bidens hyperborea Greene var. hyperborea,estuary beggarticks,Asteraceae
BIHYH,BIHYC2,Bidens hyperborea Greene var. colpophila (Fernald & H. St. John) Fernald,,
BIHYH,BIHYL,Bidens hyperborea Greene var. laurentiana Fassett,,
BIHYS,,Bidens hyperborea Greene var. svensonii Fassett,Svenson's beggarticks,Asteraceae
BIHYS,BIHYC,Bidens hyperborea Greene var. cathancensis Fernald,,
BIJA,,Bischofia javanica Blume,Javanese bishopwood,Euphorbiaceae
BIKKI,,Bikkia Reinw.,,Rubiaceae
BILA,,"Bidens laevis (L.) Britton, Sterns & Poggenb.",smooth beggartick,Asteraceae
BILA,BIEL,Bidens elegans Greene,,
BILA,BINA2,Bidens nashii Small,,
BILA,HELA19,Helianthus laevis L.,,
BILE,,Bidens leptocephala Sherff,fewflower beggarticks,Asteraceae
BILE2,,Bidens lemmonii A. Gray,Lemmon's beggarticks,Asteraceae
BILLB,,Billbergia Thunb.,billbergia,Bromeliaceae
BILLI,,Billieturnera Fryxell,false fanpetals,Malvaceae
BIMA,,Bidens macrocarpa (A. Gray) Sherff,largefruit beggarticks,Asteraceae
BIMA,BIMAO,Bidens macrocarpa (A. Gray) Sherff var. ovatifolia (A. Gray) Sherff,,
BIMA4,,Bidens mauiensis (A. Gray) Sherff,Maui beggarticks,Asteraceae
BIMA4,BIAW,"Bidens awaluana O. Deg., I. Deg. & Sherff",,
BIMA4,BIMAC,Bidens mauiensis (A. Gray) Sherff var. ciliata H. St. John,,
BIMA4,BIMAC2,Bidens mauiensis (A. Gray) Sherff var. cuneatoides Sherff,,
BIMA4,BIMAF,Bidens mauiensis (A. Gray) Sherff var. forbesiana Sherff,,
BIMA4,BIMAL,Bidens mauiensis (A. Gray) Sherff var. lanaiensis Sherff,,
BIMA4,BIMAM,Bidens mauiensis (A. Gray) Sherff var. media Sherff,,
BIME,,Bidens menziesii (A. Gray) Sherff,Mauna Loa beggarticks,Asteraceae
BIME3,,Biatora meiocarpa (Nyl.) Arnold,,Bacidiaceae
BIME3,LEME10,Lecidea meiocarpa Nyl.,,
BIME3,LEMI23,Lecidea minuta (Nyl.) Nyl.,,
BIMEF2,,Bidens menziesii (A. Gray) Sherff ssp. filiformis (Sherff) Ganders & Nagata,Mauna Loa beggarticks,Asteraceae
BIMEF2,BIMEF,Bidens menziesii (A. Gray) Sherff var. filiformis Sherff,,
BIMEF2,BIMEL2,Bidens menziesii (A. Gray) Sherff var. leptondontia Sherff,,
BIMEM,,Bidens menziesii (A. Gray) Sherff ssp. menziesii,Mauna Loa beggarticks,Asteraceae
BIMEM,BIMEL,Bidens menziesii (A. Gray) Sherff var. lepida O. Deg. & Sherff,,
BIMEM,BISA,Bidens salicoides Sherff,,
BIMI,,Bidens mitis (Michx.) Sherff,smallfruit beggarticks,Asteraceae
BIMI,BIMIL2,Bidens mitis (Michx.) Sherff var. leptophylla (Nutt.) Small,,
BIMI2,,Bidens micrantha Gaudich.,grassland beggarticks,Asteraceae
BIMIC2,,Bidens micrantha Gaudich. ssp. ctenophylla (Sherff) Nagata & Ganders,grassland beggarticks,Asteraceae
BIMIC2,BICT,Bidens ctenophylla Sherff,,
BIMIK2,,Bidens micrantha Gaudich. ssp. kalealaha Nagata & Ganders,Kalealaha beggarticks,Asteraceae
BIMIK2,BIDI3,Bidens distans Sherff,,
BIMIK2,BIMIR,Bidens micrantha Gaudich. var. rudimentifera Sherff,,
BIMIM,,Bidens micrantha Gaudich. ssp. micrantha,grassland beggarticks,Asteraceae
BIMIM,BIDE2,Bidens degeneri Sherff,,
BIMIM,BIDEA,Bidens degeneri Sherff var. apioides Sherff,,
BIMIM,BIMIC,Bidens micrantha Gaudich. var. caduca (Sherff) Sherff,,
BIMIM,BIMIL,Bidens micrantha Gaudich. var. laciniata (Hillebr.) Sherff,,
BIMIM,BIPE2,Bidens perversa O. Deg. & Sherff,,
BIMIM,BIPEA,Bidens perversa O. Deg. & Sherff var. aquilonalis O. Deg. & Sherff,,
BIMIM,BISAC2,Bidens sandvicensis Less. var. caduca Sherff,,
BIMIM,BISAL,Bidens sandvicensis Less. var. leiocarpa O. Deg. & Sherff,,
BIMO,,Bidens molokaiensis (Hillebr.) Sherff,Molokai beggarticks,Asteraceae
BIMU,,Bidens ×multiceps Fassett,beggarticks,Asteraceae
BINU,,Bigelowia nudata (Michx.) DC.,pineland rayless goldenrod,Asteraceae
BINU2,,Bigelowia nuttallii L.C. Anderson,Nuttall's rayless goldenrod,Asteraceae
BINUA,,Bigelowia nudata (Michx.) DC. ssp. australis L.C. Anderson,pineland rayless goldenrod,Asteraceae
BINUA,BINUA2,Bigelowia nudata (Michx.) DC. var. australis (L.C. Anderson) Shinners,,
BINUN,,Bigelowia nudata (Michx.) DC. ssp. nudata,pineland rayless goldenrod,Asteraceae
BINUN,BIVI3,Bigelowia virgata (Nutt.) DC.,,
BINUN,CHNU6,Chondrophora nudata (Michx.) Britton,,
BINUN,CHNU7,Chrysocoma nudata Michx.,,
BINUN,CHVI18,Chondrophora virgata (Nutt.) Greene,,
BIOR,,Bixa orellana L.,lipsticktree,Bixaceae
BIPA2,,Bikkia palauensis Valeton,rur,Rubiaceae
BIPE3,,Biserrula pelecinus L.,,Fabaceae
BIPI,,Bidens pilosa L.,hairy beggarticks,Asteraceae
BIPI,BIOD,Bidens odorata Cav.,,
BIPI,BIPIB,Bidens pilosa L. var. bimucronata (Turcz.) Sch. Bip.,,
BIPI,BIPIM,Bidens pilosa L. var. minor (Blume) Sherff,,
BIPI,BIPIP2,Bidens pilosa L. var. pilosa,,
BIPL,,Biatorella plicata H. Magn.,biatorella lichen,Biatorellaceae
BIPO2,,Bidens populifolia Sherff,Oahu beggarticks,Asteraceae
BIPO3,,Biatora porphyrospoda Anzi,,Bacidiaceae
BIPO3,LEPO20,Lecidea porphyrospoda (Anzi) Th. Fr.,,
BIPY,,Billbergia pyramidalis (Sims) Lindl.,foolproofplant,Bromeliaceae
BIRA,,Bifora radians M. Bieb.,wild bishop,Apiaceae
BIRA3,,Biatorella rappii Zahlbr.,Rapp's biatorella lichen,Biatorellaceae
BIRE,,Bidens reptans (L.) G. Don,manzanilla trepador,Asteraceae
BIRER,,Bidens reptans (L.) G. Don var. reptans,manzanilla trepador,Asteraceae
BIRER,CORE9,Coreopsis reptans L.,,
BIREU,,Bidens reptans (L.) G. Don var. urbanii (Greenm.) O.E. Schulz,Urban's beggartick,Asteraceae
BIREU,BIUR,Bidens urbanii Greenm.,,
BIRU,,Biatora rufidula (Graewe.) S. Ekman & Printzen,,Bacidiaceae
BISA2,,Bidens sandvicensis Less.,shrubland beggarticks,Asteraceae
BISAC,,Bidens sandvicensis Less. ssp. confusa Nagata & Ganders,shrubland beggarticks,Asteraceae
BISAS2,,Bidens sandvicensis Less. ssp. sandvicensis,shrubland beggarticks,Asteraceae
BISAS2,BICO2,Bidens coartata Sherff,,
BISAS2,BIGR,Bidens graciloides Sherff,,
BISAS2,BIMI3,Bidens ×micranthoides Sherff,,
BISAS2,BIOB,Bidens obtusiloba Sherff,,
BISAS2,BIPU,Bidens pulchella (Less.) Sch. Bip.,,
BISAS2,BISAA,Bidens sandvicensis Less. var. antrorsa O. Deg. & Sherff,,
BISAS2,BISAI,Bidens sandvicensis Less. var. imminuta O. Deg. & Sherff,,
BISAS2,BISAS,Bidens sandvicensis Less. var. setosa (Sherff) Sherff,,
BISAS2,BIWA2,Bidens waimeana Sherff,,
BISCH,,Bischofia Blume,bishopwood,Euphorbiaceae
BISER,,Biserrula L.,,Fabaceae
BISQ2,,Bidens squarrosa Kunth [excluded],,Asteraceae
BISU,,Biatora subduplex (Nyl.) Printzen,,Bacidiaceae
BISU,LEAP5,Lecidea apochroeiza Nyl.,,
BISU,LEIN29,Lecidea internectens Nyl.,,
BISU,LESU41,Lecidea subduplex (Nyl.) Nyl.,,
BITE,,Bidens tenuisecta A. Gray,slimlobe beggarticks,Asteraceae
BITE3,,Bifora testiculata (L.) Spreng.,European bishop,Apiaceae
BITE4,,Bikkia tetrandra (L. f.) A. Rich.,,Rubiaceae
BITO,,Bidens torta Sherff,corkscrew beggarticks,Asteraceae
BITO,BIFU,Bidens fulvescens Sherff,,
BITO,BIMIK,Bidens micrantha Gaudich. var. kaalana Sherff,,
BITO,BIWA,Bidens waianensis Sherff,,
BITO2,,Biatora toensbergii Holien & Printzen,,Bacidiaceae
BITR,,Bidens tripartita L.,threelobe beggarticks,Asteraceae
BITR,BIAC,Bidens acuta (Wiegand) Britton,,
BITR,BICO3,Bidens comosa (A. Gray) Wiegand,,
BITU,,Biatora turgidula (Fr.) Nyl.,,Bacidiaceae
BITU,LETU4,Lecidea turgidula Fr.,,
BITUM,,Bituminaria Heist. ex Fabr.,bituminaria,Fabaceae
BIUS,,Biatoropsis usnearum Rasanen,,Uncertain Basidiomycota Family
BIVA,,Bidens valida Sherff,Mt. Kahili beggarticks,Asteraceae
BIVA5,,Biatora vacciniicola (Tønsberg) Printzen,,Bacidiaceae
BIVA5,LEVA9,Lecidea vacciniicola Tønsberg,,
BIVE60,,Biatora vernalis (L.) Fr.,spring biatora lichen,Bacidiaceae
BIVE60,LEVE10,Lecidea vernalis (L.) Ach.,,
BIVU,,Bidens vulgata Greene,big devils beggartick,Asteraceae
BIVU,BIFRP2,Bidens frondosa L. var. puberula Wiegand,,
BIVU,BIPU2,Bidens puberula (Wiegand) Rydb.,,
BIVU,BIVUP,Bidens vulgata Greene var. puberula (Wiegand) Greene,,
BIVU,BIVUS,Bidens vulgata Greene var. schizantha Lunell,,
BIWI,,Bidens wiebkei Sherff,Wiebke's beggarticks,Asteraceae
BIWI,BINE,Bidens nematocera (Sherff) Sherff,,
BIXA,,Bixa L.,bixa,Bixaceae
BLAC70,,Blindia acuta (Hedw.) Bruch & Schimp.,acute blindia moss,Seligeriaceae
BLAP,,Blechnum appendiculatum Willd.,palm fern,Blechnaceae
BLAR,,Blepharostoma arachnoideum M. Howe,,Pseudolepicoleaceae
BLASI,,Blasia L.,,Blasiaceae
BLAU,,Blyxa aubertii Rich.,roundfruit blyxa,Hydrocharitaceae
BLBA,,Blennosperma bakeri Heiser,Baker's stickyseed,Asteraceae
BLBA2,,Blumea balsamifera (L.) DC.,ngai camphor,Asteraceae
BLBI,,Blepharidachne bigelovii (S. Watson) Hack.,Bigelow's desertgrass,Poaceae
BLCH3,,Blechnum chordatum (Desv.) Hieron.,Chilean hard fern,Blechnaceae
BLCI,,Blephilia ciliata (L.) Benth.,downy pagoda-plant,Lamiaceae
BLCR,,Bloomeria crocea (Torr.) Coville,common goldenstar,Liliaceae
BLCRA,,Bloomeria crocea (Torr.) Coville var. aurea (Kellogg) J.W. Ingram,common goldenstar,Liliaceae
BLCRA,BLAU2,Bloomeria aurea Kellogg,,
BLCRC,,Bloomeria crocea (Torr.) Coville var. crocea,common goldenstar,Liliaceae
BLCRC,ALCR10,Allium croceum Torr.,,
BLCRM,,Bloomeria crocea (Torr.) Coville var. montana (Greene) J.W. Ingram,common goldenstar,Liliaceae
BLDI,,Blechnum divergens (Kunze) Mett.,ravine midsorus fern,Blechnaceae
BLDI,STEX2,Struthiopteris exaltata (Fée) Broadh.,,
BLECH,,Blechnum L.,midsorus fern,Blechnaceae
BLECH2,,Blechum P. Br.,blechum,Acanthaceae
BLENN,,Blennosperma Less.,stickyseed,Asteraceae
BLEPH,,Blepharidachne Hack.,desertgrass,Poaceae
BLEPH2,,Blepharipappus Hook.,blepharipappus,Asteraceae
BLEPH3,,Blepharizonia Greene,blepharizonia,Asteraceae
BLEPH4,,Blepharoneuron Nash,dropseed,Poaceae
BLEPH5,,Blephilia Raf.,pagoda-plant,Lamiaceae
BLEPH6,,Blepharostoma (Dumort. emend. Lindb.) Dumort.,,Pseudolepicoleaceae
BLETI,,Bletia Ruiz & Pav.,bletia,Orchidaceae
BLETI2,,Bletilla Rchb. f.,bletilla,Orchidaceae
BLFL,,Bletia florida (Salisb.) R. Br.,slender pinepink,Orchidaceae
BLFR,,Blechnum fragile (Liebm.) Morton & Lellinger,fragile midsorus fern,Blechnaceae
BLFR,BLPO2,Blechnum polypodioides (Sw.) Kuhn,,
BLFR,STPO5,Struthiopteris polypodioides (Sw.) Trevis.,,
BLHI,,Blephilia hirsuta (Pursh) Benth.,hairy pagoda-plant,Lamiaceae
BLHI2,,Blumea hieraciifolia (Spreng.) DC.,hawkweedleaf blumea,Asteraceae
BLHIG,,Blephilia hirsuta (Pursh) Benth. var. glabrata Fernald,hairy pagoda-plant,Lamiaceae
BLHIH,,Blephilia hirsuta (Pursh) Benth. var. hirsuta,hairy pagoda-plant,Lamiaceae
BLHU,,Bloomeria humilis Hoover,dwarf goldenstar,Liliaceae
BLIGH,,Blighia K.D. Koenig,blighia,Sapindaceae
BLIN,,Blechnum insularum Morton & Lellinger,graceful midsorus fern,Blechnaceae
BLIND2,,Blindia Bruch & Schimp.,blindia moss,Seligeriaceae
BLKI,,Blepharidachne kingii (S. Watson) Hack.,King's eyelashgrass,Poaceae
BLLA,,Blumea laciniata (Roxb.) DC.,cutleaf false oxtongue,Asteraceae
BLLA3,,Blumea lacera (Burm. f.) DC.,blumea,Asteraceae
BLLA4,,Blepharizonia laxa Greene,blepharizonia,Asteraceae
BLLI,,Blechnum lineatum (Sw.) C. Chr.,rockbank midsorus fern,Blechnaceae
BLLI,STLI5,Struthiopteris lineata (Sw.) Broadh.,,
BLNA,,Blennosperma nanum (Hook.) S.F. Blake,common stickyseed,Asteraceae
BLNAN,,Blennosperma nanum (Hook.) S.F. Blake var. nanum,common stickyseed,Asteraceae
BLNAR,,Blennosperma nanum (Hook.) S.F. Blake var. robustum J.T. Howell,common stickyseed,Asteraceae
BLOC,,Blechnum occidentale L.,hammock fern,Blechnaceae
BLOC,BLOCM,Blechnum occidentale L. var. minor Hook.,,
BLOC2,,Blyxa octandra Planch. ex Thw.,blyxa,Hydrocharitaceae
BLOOM,,Bloomeria Kellogg,goldenstar,Liliaceae
BLOR,,Blechnum orientale L.,midsorus fern,Blechnaceae
BLPA,,Bletia patula Graham,flor de pasmo,Orchidaceae
BLPAA,,Bletia patula Graham var. alba A.D. Hawkes,flor de pasmo,Orchidaceae
BLPAP,,Bletia patula Graham var. patula,flor de pasmo,Orchidaceae
BLPL,,Blepharizonia plumosa (Kellogg) Greene,big tarweed,Asteraceae
BLPLP,,Blepharizonia plumosa (Kellogg) Greene ssp. plumosa,big tarweed,Asteraceae
BLPLV,,Blepharizonia plumosa (Kellogg) Greene ssp. viscida D.D. Keck,big tarweed,Asteraceae
BLPO,,Blechnum polypodioides Raddi,narrowleaf midsorus fern,Blechnaceae
BLPO,BLUN,Blechnum unilaterale Sw.,,
BLPU,,Bletia purpurea (Lam.) DC.,pinepink,Orchidaceae
BLPU2,,Blasia pusilla L.,,Blasiaceae
BLRU,,Blysmus rufus (Huds.) Link,red bulrush,Cyperaceae
BLRU,BLRU3,Blysmopsis rufa (Huds.) Oteng-Yeboah,,
BLRU,SCRU2,Scirpus rufus (Huds.) Schrad.,,
BLRU,SCRUN,Scirpus rufus (Huds.) Schrad. var. neogaeus Fernald,,
BLSA2,,Blighia sapida K.D. Koenig,akee,Sapindaceae
BLSA2,CUSA5,Cupania sapida (K.D. Koenig) Voigt,,
BLSC,,Blepharipappus scaber Hook.,rough eyelashweed,Asteraceae
BLSCL,,Blepharipappus scaber Hook. ssp. laevis (A. Gray) D.D. Keck,rough eyelashweed,Asteraceae
BLSCS,,Blepharipappus scaber Hook. ssp. scaber,rough eyelashweed,Asteraceae
BLSE,,Blechnum serrulatum Rich.,toothed midsorus fern,Blechnaceae
BLSE,BLIN2,Blechnum indicum auct. non Burm.,,
BLSE2,,Blumea sessiliflora Decne.,sessileleaf false oxtongue,Asteraceae
BLSI,,Blumea sinuata (Lour.) Merr.,wavyleaf false oxtongue,Asteraceae
BLSP,,Blechnum spicant (L.) Sm.,deer fern,Blechnaceae
BLSP,BLSPE,Blechnum spicant (L.) Sm. var. elongatum (Hook.) B. Boivin,,
BLSP,BLSPN,Blechnum spicant (L.) Sm. ssp. nipponicum auct. non (Kunze) Á. Löve & D. Löve,,
BLSP,LOSP4,Lomaria spicant (L.) Desv.,,
BLSP,OSSP,Osmunda spicant L.,,
BLSP,STSP9,Struthiopteris spicant (L.) Weiss,,
BLST,,Bletilla striata (Thunb.) Rchb. f.,urn orchid,Orchidaceae
BLSU,,Blephilia subnuda R. Simmers & Kral,Cumberland pagoda-plant,Lamiaceae
BLTR,,Blepharoneuron tricholepis (Torr.) Nash,pine dropseed,Poaceae
BLTR,VITR12,Vilfa tricholepis Torr.,,
BLTR2,,Blepharostoma trichophyllum (L.) Dumort.,,Pseudolepicoleaceae
BLTRB,,Blepharostoma trichophyllum (L.) Dumort. ssp. brevirete (Bryhn & Kaal.) R.M. Schust.,,Pseudolepicoleaceae
BLTRT,,Blepharostoma trichophyllum (L.) Dumort. ssp. trichophyllum,,Pseudolepicoleaceae
BLUME,,Blumea DC.,false oxtongue,Asteraceae
BLUN2,,Blechnum underwoodianum (Broadh.) C. Chr. [excluded],,Blechnaceae
BLUN2,STUN3,Struthiopteris underwoodiana Broadh.,,
BLUTA,,Blutaparon Raf.,blutaparon,Amaranthaceae
BLVE,,Blutaparon vermiculare (L.) Mears,silverhead,Amaranthaceae
BLVE,CAVE13,Caraxeron vermiculare (L.) Raf.,,
BLVE,CRVE10,Cruzeta vermicularis (L.) G. Maza,,
BLVE,LIVE7,Lithophila vermicularis (L.) Uline ex Millsp.,,
BLVE,PHVE,Philoxerus vermicularis (L.) R. Br. ex Sm.,,
BLVI,,Blumea viscosa (Mill.) Badillo,clammy false oxtongue,Asteraceae
BLVI,COLY,Conyza lyrata Kunth,,
BLVI,COVI13,Conyza viscosa Mill.,,
BLVI,ESLY,Eschenbachia lyrata (Kunth) Britton & Millsp.,,
BLVU,,Blechnum vulcanicum (Blume) Kuhn,,Blechnaceae
BLYSM3,,Blysmus Panzer ex Schult.,bulrush,Cyperaceae
BLYXA,,Blyxa Noronha ex Thouars,blyxa,Hydrocharitaceae
BOAC,,Boykinia aconitifolia Nutt.,Allegheny brookfoam,Saxifragaceae
BOAC,BOTU,Boykinia turbinata (Rydb.) Fedde,,
BOAC,THAC2,Therofon aconitifolium (Nutt.) Millsp.,,
BOAC,THTU2,Therofon turbinatum Rydb.,,
BOAC2,,Botrychium acuminatum W.H. Wagner,tailed grapefern,Ophioglossaceae
BOAC3,,Boerhavia acutifolia (Choisy) J.W. Moore,sharp-leaf spiderling,Nyctaginaceae
BOAE,,Borassus aethiopum Mart.,palmyra palm,Arecaceae
BOAL2,,Bolbitis aliena (Sw.) Alston,diamond creepingfern,Dryopteridaceae
BOAL2,LEAL8,Leptochilus alienus (Sw.) C. Chr.,,
BOAL3,,Bothriochloa alta (Hitchc.) Henr.,tall beardgrass,Poaceae
BOAL3,ANAL10,Andropogon altus Hitchc.,,
BOAL6,,Boerhavia albiflora Fosberg,,Nyctaginaceae
BOAL7,,Botrychium alaskense W.H. Wagner & J.R. Grant,Alaska moonwort,Ophioglossaceae
BOAL7,BOAK,Botrychium alaskense W.H. Wagner & J.R. Grant,,
BOALP,,Boerhavia albiflora Fosberg var. powelliae Fosberg,,Nyctaginaceae
BOAM2,,Bouteloua americana (L.) Scribn.,American grama,Poaceae
BOAM2,ARAM4,Aristida americana L.,,
BOAM3,,Bothriochloa ambigua S.T. Blake [excluded],,Poaceae
BOAN,,Boerhavia anisophylla Torr.,wineflower,Nyctaginaceae
BOAP,,Boltonia apalachicolensis L.C. Anderson,Apalachicola doll's daisy,Asteraceae
BOAR,,Bouteloua aristidoides (Kunth) Griseb.,needle grama,Poaceae
BOAR2,,Borrichia arborescens (L.) DC.,tree seaside tansy,Asteraceae
BOAR2,BUAR2,Buphthalmum arborescens L.,,
BOARA,,Bouteloua aristidoides (Kunth) Griseb. var. aristidoides,needle grama,Poaceae
BOARA2,,Bouteloua aristidoides (Kunth) Griseb. var. arizonica M.E. Jones,Arizona needle grama,Poaceae
BOAS,,Boltonia asteroides (L.) L'Hér.,white doll's daisy,Asteraceae
BOAS2,,Botrychium ascendens W.H. Wagner,trianglelobe moonwort,Ophioglossaceae
BOASA,,Boltonia asteroides (L.) L'Hér. var. asteroides,white doll's daisy,Asteraceae
BOASA,BOASG,Boltonia asteroides (L.) L'Hér. var. glastifolia (Hill) Fernald,,
BOASL,,Boltonia asteroides (L.) L'Hér. var. latisquama (A. Gray) Cronquist,white doll's daisy,Asteraceae
BOASL,BOLA3,Boltonia latisquama A. Gray,,
BOASR,,Boltonia asteroides (L.) L'Hér. var. recognita (Fernald & Grisc.) Cronquist,white doll's daisy,Asteraceae
BOASR,BOLAM,Boltonia latisquama A. Gray var. microcephala Fernald & Grisc.,,
BOASR,BOLAO,Boltonia latisquama A. Gray var. occidentalis A. Gray,,
BOASR,BOLAR,Boltonia latisquama A. Gray var. recognita Fernald & Grisc.,,
BOASR,BORE8,Boltonia recognita (Fernald & Grisc.) G.N. Jones,,
BOBA2,,Bouteloua barbata Lag.,sixweeks grama,Poaceae
BOBA2,BOAR3,Bouteloua arenosa Vasey,,
BOBA2,BOBAB3,Bouteloua barbata Lag. var. barbata,,
BOBA2,CHBA12,Chondrosum barbata (Lag.) W.D. Clayton,,
BOBA2,CHEX3,Chondrosum exile Fourn.,,
BOBA2,CHMI15,Chondrosum microstachyum Fourn.,,
BOBA2,CHPO9,Chondrosum polystachyum Benth.,,
BOBA2,CHSU12,Chondrosum subscorpioides Müll. Hal.,,
BOBA3,,Bothriochloa barbinodis (Lag.) Herter,cane bluestem,Poaceae
BOBA3,ANBA6,Andropogon barbinodis Lag.,,
BOBA3,ANPE14,Andropogon perforatus Trin. ex Fourn.,,
BOBA3,BOBAP,Bothriochloa barbinodis (Lag.) Herter var. perforata (Trin. ex Fourn.) Gould,,
BOBA3,BOBAP2,Bothriochloa barbinodis (Lag.) Herter var. palmeri (Hack.) de Wet,,
BOBA3,BOPA4,Bothriochloa palmeri (Hack.) Gould,,
BOBEA,,Bobea Gaudich.,'ahakea,Rubiaceae
BOBI,,Botrychium biternatum (Sav.) Underw.,sparselobe grapefern,Ophioglossaceae
BOBI,BODIT2,Botrychium dissectum Spreng. var. tenuifolium (Underw.) Farw.,,
BOBI,SCBI5,Sceptridium biternatum (Savigny) Lyon,,
BOBL,,Bothriochloa bladhii (Retz.) S.T. Blake,Caucasian bluestem,Poaceae
BOBL,ANBL3,Andropogon bladhii Retz.,,
BOBL,ANCA20,Andropogon caucasicus Trin.,,
BOBL,ANIN7,Andropogon intermedius R. Br.,,
BOBL,BOCA3,Bothriochloa caucasica (Trin.) C.E. Hubbard,,
BOBL,BOIN80,Bothriochloa intermedia (R. Br.) A. Camus,,
